,Unnamed: 0,file_name,text
9644,9644,Tomato_Septoria_leaf_spot/d42bee1e-15b3-4351-a2cb-1e062359e011___Keller.St_CG 1849.JPG,a leaf with brown spots and white flowers
9645,9645,Tomato_Septoria_leaf_spot/d43c1014-1f3d-4e80-bd34-e1f5243ac21e___JR_Sept.L.S 2664.JPG,leaves on a table
9646,9646,Tomato_Septoria_leaf_spot/d45a2219-7d01-49fc-a545-e7917596f35d___Matt.S_CG 7517.JPG,a leaf on a surface
9647,9647,Tomato_Septoria_leaf_spot/d47bf62b-98b7-434a-881f-0ad1db20315c___Matt.S_CG 6753.JPG,an old oak leaf
9648,9648,Tomato_Septoria_leaf_spot/d47c8ffb-e42f-4bad-a87a-0a902c75bbc9___Matt.S_CG 1255.JPG,the same leaf from an actual image
9649,9649,Tomato_Septoria_leaf_spot/d49f313e-910e-4386-a120-8b5e27dccb14___Matt.S_CG 2616.JPG,the leaves and funguses in front of a green leaf
9650,9650,Tomato_Septoria_leaf_spot/d4fb9280-f7ef-4a32-9c1d-9162b666278c___Matt.S_CG 0906.JPG,an image of leaves with the text how do i can tell about the difference and
9651,9651,Tomato_Septoria_leaf_spot/d5244d08-ddff-4848-8685-2d06caf4cbfa___Matt.S_CG 0748.JPG,an empty toilet next to a leaf
9652,9652,Tomato_Septoria_leaf_spot/d535908b-c781-41c5-9afc-b7aa0358d466___JR_Sept.L.S 8389.JPG,the leaves on a concrete surface
9653,9653,Tomato_Septoria_leaf_spot/d5374042-be67-428a-9ba3-ce2399f8b9d4___JR_Sept.L.S 2533.JPG,"a leaf with the word,'' for all to be '"
9654,9654,Tomato_Septoria_leaf_spot/d5380a5d-03bb-46d1-ae25-b245f3eec822___Matt.S_CG 7626.JPG,a leaf with the shadow
9655,9655,Tomato_Septoria_leaf_spot/d5a1e4e1-f646-408e-b0af-e64262e492d8___Matt.S_CG 0884.JPG,an insect with a green leaf
9656,9656,Tomato_Septoria_leaf_spot/d5daea6b-a0cf-4a40-9cef-3cb43c63f6a9___Matt.S_CG 7776.JPG,"the back side of a plant with its stem, and a leaf in the center"
9657,9657,Tomato_Septoria_leaf_spot/d5e0bb6d-149c-4750-b7ed-8d92cd419720___Matt.S_CG 7688.JPG,an leaf in green and brown
9658,9658,Tomato_Septoria_leaf_spot/d6513bff-a877-4482-88d0-699396af3862___JR_Sept.L.S 8419.JPG,a leaf laying on the sand
9659,9659,Tomato_Septoria_leaf_spot/d7026729-ccc2-4818-b8a4-1e13120a4b7a___Keller.St_CG 1879.JPG,an oak leaf on the side
9660,9660,Tomato_Septoria_leaf_spot/d710ad26-f858-45fd-b59c-0d121c4a2dec___JR_Sept.L.S 8402.JPG,a green leaf on the ground
9661,9661,Tomato_Septoria_leaf_spot/d7d247bb-ea19-452f-952a-5919d167e33c___Matt.S_CG 0932.JPG,leaves on the ground
9662,9662,Tomato_Septoria_leaf_spot/d7faf499-18df-4481-8d07-3d7168c83022___Matt.S_CG 7785.JPG,a leaf with white and green leaves
9663,9663,Tomato_Septoria_leaf_spot/d83aedd2-b79e-420f-ab88-af97cc3b685d___JR_Sept.L.S 8414.JPG,leaves on a concrete floor
9664,9664,Tomato_Septoria_leaf_spot/d891ae9b-9fc3-4113-9348-3c7109d29251___JR_Sept.L.S 2712.JPG,a leaf on a table
9665,9665,Tomato_Septoria_leaf_spot/d8c33d6a-3aad-4714-9eec-3353a008e67f___Keller.St_CG 1980.JPG,a leaf on the ground
9666,9666,Tomato_Septoria_leaf_spot/d90c2358-fa7a-4ad8-913f-37ff4cfd29d0___JR_Sept.L.S 8346.JPG,an oak leaf on a brown background
9667,9667,Tomato_Septoria_leaf_spot/d9414fca-6dbf-4c2c-b2fb-2ea61ea07028___Matt.S_CG 0728.JPG,a leaf
9668,9668,Tomato_Septoria_leaf_spot/d960a283-31c7-48d2-8147-8d5247829a33___Matt.S_CG 1669.JPG,a leaf on the floor
9669,9669,Tomato_Septoria_leaf_spot/d96cbe0b-3d16-4e41-903a-5bb493052682___Matt.S_CG 6166.JPG,some green leaves on the ground
9670,9670,Tomato_Septoria_leaf_spot/da1f93df-82fb-47a9-9582-d2dadb97a2a0___JR_Sept.L.S 2649.JPG,green leaf on the concrete
9671,9671,Tomato_Septoria_leaf_spot/da4d940c-2a77-481b-8693-167632534fc8___Matt.S_CG 0858.JPG,"some leaves with the name, b e f"
9672,9672,Tomato_Septoria_leaf_spot/da64984c-9a45-423d-9017-bef99b331c52___Matt.S_CG 7629.JPG,a leaf in a vase
9673,9673,Tomato_Septoria_leaf_spot/da74ea57-f6f1-4adb-8bcd-1a72c3f91bcf___Matt.S_CG 0920.JPG,"an elephant with the title,'' what is in your eyes? '"
9674,9674,Tomato_Septoria_leaf_spot/daad8307-4482-4a22-bbd5-395fc6d767c6___Matt.S_CG 6637.JPG,a leaf
9675,9675,Tomato_Septoria_leaf_spot/db085918-0f2d-425a-8b10-ed5b7e6e4eb4___JR_Sept.L.S 2531.JPG,two leaves on the floor
9676,9676,Tomato_Septoria_leaf_spot/db0bfb90-238c-4623-a88d-895868adb0ba___Keller.St_CG 1887.JPG,a leaf on a white surface
9677,9677,Tomato_Septoria_leaf_spot/db3eb90c-cdbe-42d5-8822-5ed9cbda10fa___Matt.S_CG 1455.JPG,the leaf and its shadow
9678,9678,Tomato_Septoria_leaf_spot/dba053d6-6ded-4582-9448-64c01a7c1b9c___Matt.S_CG 6442.JPG,a leaf and its light bulb on the ground
9679,9679,Tomato_Septoria_leaf_spot/dba28341-c2bb-4c7f-a15b-8fac8f38e00b___JR_Sept.L.S 8371.JPG,a leaf on a beach
9680,9680,Tomato_Septoria_leaf_spot/dbc37452-1ff6-4ea9-a6ff-3c2d1f621bde___Matt.S_CG 7822.JPG,leaves on the left hand
9681,9681,Tomato_Septoria_leaf_spot/dbfb2b8b-eb80-46e6-bfd0-cb03eaa2210b___Matt.S_CG 7660.JPG,an oak leaf on a gray surface
9682,9682,Tomato_Septoria_leaf_spot/dc0b3d29-29db-41e3-b93f-3b3b55bfa021___JR_Sept.L.S 2542.JPG,a green leaf laying in the road
9683,9683,Tomato_Septoria_leaf_spot/dc5f2f7d-8b86-402e-8b5b-384ad903c50f___Keller.St_CG 2021.JPG,a leaf with brown spots on it
9684,9684,Tomato_Septoria_leaf_spot/dc77d3d9-5810-4859-892b-34456a6e9d15___JR_Sept.L.S 8565.JPG,a leaf in the sand
9685,9685,Tomato_Septoria_leaf_spot/dc826047-4bb2-4a30-8e3c-410919bb3aaa___Matt.S_CG 0904.JPG,"the cover for the new single from out now, featuring leaves"
9686,9686,Tomato_Septoria_leaf_spot/dc98cddf-6178-4199-8e81-d5e3987f67b6___Matt.S_CG 6335.JPG,a leaf on the sand
9687,9687,Tomato_Septoria_leaf_spot/dd13c3ba-56a9-4064-b80d-79455969f651___JR_Sept.L.S 8442.JPG,leaves floating on a table
9688,9688,Tomato_Septoria_leaf_spot/dd38bc88-4874-477e-bb21-1435aed61de8___Matt.S_CG 0759.JPG,some kind of green on a surface
9689,9689,Tomato_Septoria_leaf_spot/dd5b3796-c2c2-4277-ab0f-cfee6d0f661a___Matt.S_CG 7589.JPG,a leaf in a small pot
9690,9690,Tomato_Septoria_leaf_spot/dd73a3ba-e442-467d-9a20-16e77429efc7___JR_Sept.L.S 2703.JPG,a leaf with leaves on it
9691,9691,Tomato_Septoria_leaf_spot/ddfdde4a-c701-4b73-9eb2-839e3e7e6cb1___JR_Sept.L.S 2500.JPG,a leaf on a gray surface
9692,9692,Tomato_Septoria_leaf_spot/de026b6e-618a-4d24-8e9a-511144aa94d9___Matt.S_CG 0915.JPG,a leaf that is very difficult to see on this photo
9693,9693,Tomato_Septoria_leaf_spot/de4a4bd4-b611-46fd-8190-cff651b56326___Matt.S_CG 6718.JPG,leaves with the shadow of one leaf
9694,9694,Tomato_Septoria_leaf_spot/de5db2f2-c55f-4f1f-9d7e-2c9bf41b1abb___Matt.S_CG 0782.JPG,a leaf on the wall
9695,9695,Tomato_Septoria_leaf_spot/de618e1c-a280-4294-a531-f0c94dc33c99___Keller.St_CG 2024.JPG,an orange leaf sitting on the floor
9696,9696,Tomato_Septoria_leaf_spot/de9bb1e9-2ddb-47ee-a05a-01e380837d49___Matt.S_CG 6024.JPG,leaves on a white surface
9697,9697,Tomato_Septoria_leaf_spot/dea10aaf-fc64-4dad-b553-568a8581a30d___Matt.S_CG 0688.JPG,the leaves in the surface of an area
9698,9698,Tomato_Septoria_leaf_spot/df46d711-05b9-48cd-b175-24391bbb92ad___Matt.S_CG 7664.JPG,some green leaves on the ground
9699,9699,Tomato_Septoria_leaf_spot/dfde75b3-9cba-4b76-85ce-df8fb517976a___JR_Sept.L.S 2716.JPG,a leaf on a gray surface
9700,9700,Tomato_Septoria_leaf_spot/dfdf7265-bf77-4484-a62f-4750287fa6ca___JR_Sept.L.S 8551.JPG,a leaf that is laying on the ground
9701,9701,Tomato_Septoria_leaf_spot/e00a3416-ed8b-4693-8eaf-09d03653a628___Matt.S_CG 6085.JPG,a leaf on a table
9702,9702,Tomato_Septoria_leaf_spot/e01fb0f4-3cd3-4b02-8672-56cac700eeae___JR_Sept.L.S 8391.JPG,a leaf sitting in the middle of a sand
9703,9703,Tomato_Septoria_leaf_spot/e0438128-070c-4503-b4ab-f6f6b76f9176___Matt.S_CG 1313.JPG,a tree and some leaves
9704,9704,Tomato_Septoria_leaf_spot/e09ba1ab-7952-4b09-a886-0025c4536d7c___Keller.St_CG 1936.JPG,leaves in a glass vase
9705,9705,Tomato_Septoria_leaf_spot/e0bd1520-369e-4884-85a5-46dac6268e7a___Matt.S_CG 7709.JPG,a leaf on the side of a wall
9706,9706,Tomato_Septoria_leaf_spot/e0c213ad-35e6-4cb2-bc9a-b183c6d23adc___JR_Sept.L.S 2518.JPG,the cover for a single album
9707,9707,Tomato_Septoria_leaf_spot/e0f14238-9a53-4371-ade6-3ad6adf0162f___Matt.S_CG 2872.JPG,the leaves that were found in a road
9708,9708,Tomato_Septoria_leaf_spot/e0f3d05f-131f-4baf-ae8b-36abdd1fc925___Matt.S_CG 6241.JPG,the leaf that was found in the wreckage
9709,9709,Tomato_Septoria_leaf_spot/e101f7ec-da0f-4b0d-86db-69cdb79ebd83___Keller.St_CG 1832.JPG,the leaves with a text that says what is the nature of a leaf?
9710,9710,Tomato_Septoria_leaf_spot/e121bd7b-59e8-4c4e-9bff-5e9cd52f04ac___Matt.S_CG 7805.JPG,a green leaf
9711,9711,Tomato_Septoria_leaf_spot/e1376128-8bc6-4577-aa18-cdad9ca79d0b___Matt.S_CG 2657.JPG,the dead leaf on a beach
9712,9712,Tomato_Septoria_leaf_spot/e13e5c45-eab7-4a23-a2bc-3f89fbc7cda6___Matt.S_CG 6879.JPG,an autumn leaf on a sidewalk
9713,9713,Tomato_Septoria_leaf_spot/e21d533f-e496-4502-a89e-fa485c90d62d___JR_Sept.L.S 8379.JPG,some green leaves on a wall
9714,9714,Tomato_Septoria_leaf_spot/e26a1f0a-354d-44a6-bc28-623e77112af3___Keller.St_CG 1916.JPG,leaves on a table
9715,9715,Tomato_Septoria_leaf_spot/e26e353d-f3fa-4e2a-912e-8caabba7f900___Matt.S_CG 0744.JPG,a leaf on the ground
9716,9716,Tomato_Septoria_leaf_spot/e2863dd0-5964-4cad-9119-ae4b73aba144___Matt.S_CG 7712.JPG,a leaf with an image on it
9717,9717,Tomato_Septoria_leaf_spot/e286fcac-d0a5-4333-bba7-9ddcbaaaf17c___JR_Sept.L.S 8521.JPG,a leaf lying on the floor
9718,9718,Tomato_Septoria_leaf_spot/e2d8cf5f-2ddf-4b2a-acca-15e0d7d10ac8___Keller.St_CG 2019.JPG,the word with an image of a green leaf
9719,9719,Tomato_Septoria_leaf_spot/e301a5e1-ab4c-4a82-b79f-074a8147827f___Matt.S_CG 0839.JPG,green leaf with dirt in the background
9720,9720,Tomato_Septoria_leaf_spot/e38651f1-8c9d-41bf-85b8-439272ee46ab___Matt.S_CG 1393.JPG,a leaf with some small green leaves on it
9721,9721,Tomato_Septoria_leaf_spot/e3874274-851b-44e4-a063-32770cb4ea52___Keller.St_CG 1784.JPG,an autumn leaf laying in the snow
9722,9722,Tomato_Septoria_leaf_spot/e38e01c9-c22c-41d9-9391-7f0227cfc666___Matt.S_CG 1373.JPG,a leaf on the ground
9723,9723,Tomato_Septoria_leaf_spot/e398668b-1722-455b-ab4e-a2be1203c7d6___Keller.St_CG 2001.JPG,"the same single leaf, with its own leaf showing green leaves"
9724,9724,Tomato_Septoria_leaf_spot/e3c7fc0c-77a2-4980-b101-489cd08a768e___JR_Sept.L.S 2652.JPG,the words'no no more than'on a table
9725,9725,Tomato_Septoria_leaf_spot/e3c99f3d-4947-41c6-99b1-137fb60195d2___Matt.S_CG 1374.JPG,leaves in the sidewalk with a person walking in it
9726,9726,Tomato_Septoria_leaf_spot/e3cf776f-6089-4d1d-bc0d-d6102ac4c7d4___Matt.S_CG 1047.JPG,a leaf on the sand
9727,9727,Tomato_Septoria_leaf_spot/e3dbf007-97df-47da-ad33-9e7a1b19eb04___JR_Sept.L.S 2632.JPG,a small plant next to the plant
9728,9728,Tomato_Septoria_leaf_spot/e3e93337-16ba-48d2-b748-ff4a76777cc0___Matt.S_CG 6064.JPG,a leaf with a small plant growing inside
9729,9729,Tomato_Septoria_leaf_spot/e479d798-59a4-4ee7-ac68-730316ec65c1___Keller.St_CG 1776.JPG,a single leaf
9730,9730,Tomato_Septoria_leaf_spot/e4a8819b-a2c9-48ab-9873-4d198b51bbd9___JR_Sept.L.S 2626.JPG,an oak leaf on a gray surface
9731,9731,Tomato_Septoria_leaf_spot/e4ceb8ee-4b09-4013-b423-84e27744b7a0___Matt.S_CG 0863.JPG,a leaf laying on top of a cement wall
9732,9732,Tomato_Septoria_leaf_spot/e4f68173-6553-492a-a810-77e2081c314e___JR_Sept.L.S 2658.JPG,the tree on the left is showing leaf size
9733,9733,Tomato_Septoria_leaf_spot/e5459c36-6659-447a-a0e8-683dba49c0e1___Keller.St_CG 1979.JPG,"a leaf in water with the words, the natural approach"
9734,9734,Tomato_Septoria_leaf_spot/e5579fb1-6485-49da-9839-4ece906a6865___Matt.S_CG 0682.JPG,some flowers and leaves
9735,9735,Tomato_Septoria_leaf_spot/e55e5031-3f13-4784-b8fc-6663323fc073___Keller.St_CG 1877.JPG,an leaf on the surface of water
9736,9736,Tomato_Septoria_leaf_spot/e59c82e1-d055-4876-87dd-1a2f7d1cfa11___Matt.S_CG 7804.JPG,a leaf with some tiny green leaves
9737,9737,Tomato_Septoria_leaf_spot/e5a5d1bd-7ff8-4b04-bdcd-dde9c678802a___JR_Sept.L.S 2647.JPG,a leaf on the side of the wall
9738,9738,Tomato_Septoria_leaf_spot/e5f6243e-0355-4cf2-b5aa-038ec1602a9f___JR_Sept.L.S 2505.JPG,an autumn leaf
9739,9739,Tomato_Septoria_leaf_spot/e6503dc4-5ab3-427b-9bd7-08c67776352a___Matt.S_CG 6113.JPG,a small leaf with a black background
9740,9740,Tomato_Septoria_leaf_spot/e65190f0-97e9-44a6-bcb8-9fe7d42e9200___Matt.S_CG 7413.JPG,the leaf that is lying on the ground
9741,9741,Tomato_Septoria_leaf_spot/e67e4823-40e1-4efe-a49e-f063290b0657___Matt.S_CG 6202.JPG,a leaf on a wall
9742,9742,Tomato_Septoria_leaf_spot/e6b13873-f2dd-4488-b2e2-3a8d1b358954___Matt.S_CG 6429.JPG,a leaf with some sortion on it
9743,9743,Tomato_Septoria_leaf_spot/e6ece834-f699-413b-baf7-2a66e3a38575___Keller.St_CG 1828.JPG,an oak leaf with brown spots
9744,9744,Tomato_Septoria_leaf_spot/e6f8cbb2-8f12-4092-9a4f-ada51dffc54e___Matt.S_CG 6056.JPG,a single leaf on a white background
9745,9745,Tomato_Septoria_leaf_spot/e72c5427-8973-4ba3-9654-ac7197296aa4___Matt.S_CG 0854.JPG,an leaf that is next to the wall
9746,9746,Tomato_Septoria_leaf_spot/e74261a8-7e3a-43b5-a4de-16a7946b5d8f___Matt.S_CG 1049.JPG,green leaves
9747,9747,Tomato_Septoria_leaf_spot/e76b4dad-409f-4f6a-ab14-60997d227035___JR_Sept.L.S 2488.JPG,a leaf on a wall
9748,9748,Tomato_Septoria_leaf_spot/e8051293-a895-48ed-92ff-0623301c7c8c___JR_Sept.L.S 2613.JPG,an object with leaves sticking out of it
9749,9749,Tomato_Septoria_leaf_spot/e8a03412-8e75-4ea6-a4da-e26f99653be3___Matt.S_CG 7474.JPG,a green leaf on a gray surface
9750,9750,Tomato_Septoria_leaf_spot/e8aed11f-46ec-4c63-954d-c1320d99040d___Matt.S_CG 6760.JPG,the leaf that has been burned to its seeds
9751,9751,Tomato_Septoria_leaf_spot/e8b454fe-dc1c-490b-9bd7-15052a2b72b4___JR_Sept.L.S 2567.JPG,"a leaf, with the word ` the future'in front"
9752,9752,Tomato_Septoria_leaf_spot/e93fc6c6-ec9c-485a-91ab-e68aa2dfec16___Matt.S_CG 6307.JPG,a leaf that has been eaten from the plant
9753,9753,Tomato_Septoria_leaf_spot/e94aaf1a-0c1b-4020-87f0-93c74f929f1c___JR_Sept.L.S 8496.JPG,the leaf on a table
9754,9754,Tomato_Septoria_leaf_spot/e99379ba-b894-4930-bd39-49298c466fec___Matt.S_CG 7492.JPG,some leaves
9755,9755,Tomato_Septoria_leaf_spot/e9d6c8b2-2174-4f01-ad8a-ef6a8ed1cfb7___Keller.St_CG 1993.JPG,the remains of an old leaf
9756,9756,Tomato_Septoria_leaf_spot/e9de0604-a1be-42b7-8c6f-f376904c0473___Matt.S_CG 1688.JPG,leaves and paint on the floor
9757,9757,Tomato_Septoria_leaf_spot/e9fa8424-f050-4541-ab57-7d5853f3716c___JR_Sept.L.S 2545.JPG,leaves in the middle of a plant
9758,9758,Tomato_Septoria_leaf_spot/ea4c1935-bc73-4e5f-9f31-eb9f7a22fbd4___JR_Sept.L.S 2537.JPG,leaves with a white background
9759,9759,Tomato_Septoria_leaf_spot/ea58163c-f3f2-463f-8ef5-03b347fb2e79___JR_Sept.L.S 2605.JPG,leaves on the ground
9760,9760,Tomato_Septoria_leaf_spot/ea76488a-600f-477a-9d0a-17e1bb368987___Matt.S_CG 6048.JPG,a leaf on a sand beach
9761,9761,Tomato_Septoria_leaf_spot/eaf8a135-3d77-422c-8f37-befb5cfcb8a0___Matt.S_CG 1728.JPG,leaves and shadow
9762,9762,Tomato_Septoria_leaf_spot/eb02f238-fac6-434a-8e56-19b956d99688___Matt.S_CG 6191.JPG,a leaf that has fallen to the ground
9763,9763,Tomato_Septoria_leaf_spot/eb198452-aee4-4d4f-a460-2a41a914ba1d___Matt.S_CG 0929.JPG,leaves with the words i hate you
9764,9764,Tomato_Septoria_leaf_spot/eb2645d0-da20-4318-b676-ea0001a76357___Matt.S_CG 1017.JPG,a green leaf on a cement wall
9765,9765,Tomato_Septoria_leaf_spot/eb604c74-9232-4a37-b420-4e4a20842e9c___Matt.S_CG 7574.JPG,a leaf with the words the last tree
9766,9766,Tomato_Septoria_leaf_spot/eb6133d1-f0d9-4529-8949-c60b1deb5585___JR_Sept.L.S 8396.JPG,a leaf that has been picked from a garden
9767,9767,Tomato_Septoria_leaf_spot/ebb708c9-2548-4912-a26a-3248d6ed6f3a___Matt.S_CG 6208.JPG,leaves on a black surface
9768,9768,Tomato_Septoria_leaf_spot/ebccf4e1-f615-4812-a572-b3d9adddcf91___Matt.S_CG 7467.JPG,a leaf with the text let the weeds grow the weed
9769,9769,Tomato_Septoria_leaf_spot/ebd34116-314f-43f8-a146-6eb1777a44e6___Matt.S_CG 2543.JPG,a leaf with green leaves
9770,9770,Tomato_Septoria_leaf_spot/ec167921-a25d-413f-b73c-5c72cc270433___Matt.S_CG 2682.JPG,a leaf with a hole in it
9771,9771,Tomato_Septoria_leaf_spot/ec9cdbc8-ea4b-48d8-b1a4-e3f305914680___Keller.St_CG 1908.JPG,a leaf on the ground
9772,9772,Tomato_Septoria_leaf_spot/ecdeac10-f463-4f66-a264-78c0f69f5ea3___Matt.S_CG 7473.JPG,a leaf on a gray surface
9773,9773,Tomato_Septoria_leaf_spot/ed69ca97-f09d-4e70-b232-1697c629a2ab___JR_Sept.L.S 8370.JPG,the leaf that is on top of the left leaf and has been infected from the
9774,9774,Tomato_Septoria_leaf_spot/edab479f-7af4-45ee-ac67-a5874a58ef52___Matt.S_CG 6803.JPG,a leaf and some water
9775,9775,Tomato_Septoria_leaf_spot/edba6e66-629b-4988-8921-9a4e87701a54___JR_Sept.L.S 2464.JPG,leaves and shadows on the ground
9776,9776,Tomato_Septoria_leaf_spot/edf85df7-a005-4b99-8ac9-20ebcd094098___Matt.S_CG 6074.JPG,an oak leaf
9777,9777,Tomato_Septoria_leaf_spot/ee279b2b-6a3c-4517-b056-8b586785cb05___JR_Sept.L.S 2668.JPG,leaves and shadows on a floor
9778,9778,Tomato_Septoria_leaf_spot/ee3205cd-bafb-416b-b560-caef5586b96c___JR_Sept.L.S 2540.JPG,an animal's head on top of the words
9779,9779,Tomato_Septoria_leaf_spot/ee439a9d-fcc3-4ad0-bc49-760206344b19___Matt.S_CG 1415.JPG,a leaf on the ground
9780,9780,Tomato_Septoria_leaf_spot/ee87e5d3-617f-4530-98ec-18a8ed9ee425___Keller.St_CG 1998.JPG,a leaf with the name's and initials
9781,9781,Tomato_Septoria_leaf_spot/eead46ba-77cc-4a29-8497-9b3b5a40d468___Matt.S_CG 6090.JPG,some leaves hanging on a wall
9782,9782,Tomato_Septoria_leaf_spot/eeb47d84-df6f-4178-ab6f-09cfd26dae64___Keller.St_CG 1885.JPG,a maple leaf on a table
9783,9783,Tomato_Septoria_leaf_spot/eee78aec-6d9c-4506-a68c-5c4eef586c89___JR_Sept.L.S 2461.JPG,a plant with green leaves
9784,9784,Tomato_Septoria_leaf_spot/eef3e7b5-aee0-474d-8094-1baa53f1a365___JR_Sept.L.S 2551.JPG,an aspen tree leaf
9785,9785,Tomato_Septoria_leaf_spot/eefa43ba-728d-42e7-96c3-a032c9542f94___Matt.S_CG 7508.JPG,a green leaf with a white background
9786,9786,Tomato_Septoria_leaf_spot/ef2589f7-5993-4457-a981-9bd6fc0d8499___Matt.S_CG 2638.JPG,a leaf that has just fallen
9787,9787,Tomato_Septoria_leaf_spot/ef3dc681-0b48-4453-aa1f-1f898b86df8c___Keller.St_CG 1958.JPG,a yellow leaf on the grey surface
9788,9788,Tomato_Septoria_leaf_spot/ef400a6e-01e7-4bca-958d-297de941eaaa___JR_Sept.L.S 2541.JPG,two leaves with the one half filled up to look like a leaf
9789,9789,Tomato_Septoria_leaf_spot/ef52809f-d100-4e76-82b6-6091dc98deae___Matt.S_CG 7781.JPG,leaves that have been washed on the ground
9790,9790,Tomato_Septoria_leaf_spot/ef5f4371-8cb7-4eff-900e-7290201af53e___JR_Sept.L.S 8393.JPG,an green leaf that looks like a piece of foliage
9791,9791,Tomato_Septoria_leaf_spot/ef8a4469-0126-4d5d-875a-ce5e88f6eba7___Matt.S_CG 7739.JPG,a leaf in the sand
9792,9792,Tomato_Septoria_leaf_spot/ef9c5aec-0f5e-42d3-8d37-9e1da11ead91___Matt.S_CG 6633.JPG,leaves on the ground
9793,9793,Tomato_Septoria_leaf_spot/efb0fe31-821d-4259-8daf-495b04f0a0d1___JR_Sept.L.S 8503.JPG,a leaf on the pavement
9794,9794,Tomato_Septoria_leaf_spot/efbf830b-2408-403e-8fa0-86e22942b437___Matt.S_CG 6549.JPG,an leaf laying on the sand
9795,9795,Tomato_Septoria_leaf_spot/efd5cf0c-f431-4190-911f-edfbcad47c2b___Matt.S_CG 6019.JPG,green leaves on a beige surface
9796,9796,Tomato_Septoria_leaf_spot/f03f1047-7c62-44b8-b59a-62811f94a127___JR_Sept.L.S 8527.JPG,the leaf on a table
9797,9797,Tomato_Septoria_leaf_spot/f064c7e7-8d64-4df5-963b-7205cb57af41___Keller.St_CG 1815.JPG,yellow leaves on the left side of a photo of a green leaf
9798,9798,Tomato_Septoria_leaf_spot/f0652fda-d9c2-445d-a1e8-12d716667df0___Keller.St_CG 1870.JPG,an autumn leaf that is on a sheet
9799,9799,Tomato_Septoria_leaf_spot/f13ab290-0715-4c2c-bd6a-f72a044e2096___Matt.S_CG 0676.JPG,a leaf that has been pressed into the wall
9800,9800,Tomato_Septoria_leaf_spot/f15d2ee7-3710-4f31-bdc7-3215a27a7ae9___Matt.S_CG 1282.JPG,green leaves on a black background
9801,9801,Tomato_Septoria_leaf_spot/f1a943c2-373d-43e1-97c4-19458d938bdc___Matt.S_CG 6732.JPG,a leaf on a wall
9802,9802,Tomato_Septoria_leaf_spot/f1c96393-8760-48a8-a8ba-1fa6e417433c___Keller.St_CG 1921.JPG,a leaf in a gray background
9803,9803,Tomato_Septoria_leaf_spot/f1e6fb1c-fcd6-4164-963b-0cc10f1bc218___Matt.S_CG 7506.JPG,a leaf with some leaves
9804,9804,Tomato_Septoria_leaf_spot/f214d421-d6a3-4152-9e8f-db81ceb32dd1___Matt.S_CG 7811.JPG,leaves sitting on the ground
9805,9805,Tomato_Septoria_leaf_spot/f22ee940-7739-4758-a351-4764826336a6___Matt.S_CG 7568.JPG,a leaf with a white spot on the front
9806,9806,Tomato_Septoria_leaf_spot/f23076a1-b482-4370-91c4-6e722a44da8c___Matt.S_CG 7558.JPG,the leaves that were removed from a leaf
9807,9807,Tomato_Septoria_leaf_spot/f271416e-cf7c-4683-bd74-c5a32e8ef82c___JR_Sept.L.S 2682.JPG,a green leaf with a white background
9808,9808,Tomato_Septoria_leaf_spot/f285de60-b746-43c9-8891-133dce784b44___Keller.St_CG 1788.JPG,some leaves in the air
9809,9809,Tomato_Septoria_leaf_spot/f28887f1-73b5-495e-ab6a-728780ae5bd1___Matt.S_CG 7691.JPG,a green leaf on the ground
9810,9810,Tomato_Septoria_leaf_spot/f2a0cc58-48f3-4e1f-84b9-1dfb88181118___JR_Sept.L.S 8395.JPG,a leaf on the ground
9811,9811,Tomato_Septoria_leaf_spot/f2b26169-0854-4c81-8d40-814c4d5f40b6___Matt.S_CG 7542.JPG,an oak leaf on the back
9812,9812,Tomato_Septoria_leaf_spot/f2be0eb5-213e-44f1-b618-4d329e04b6a4___JR_Sept.L.S 8494.JPG,a leaf in front of a computer screen
9813,9813,Tomato_Septoria_leaf_spot/f2c4d017-4a10-4a16-822a-becf33bc6bf6___Matt.S_CG 1698.JPG,a leaf on the pavement
9814,9814,Tomato_Septoria_leaf_spot/f30ddd54-529d-4e4e-bca6-ddad3a68a690___Matt.S_CG 7858.JPG,an oak leaf on a pavement
9815,9815,Tomato_Septoria_leaf_spot/f313bc43-c255-4921-acf9-335322107c45___Keller.St_CG 1864.JPG,a leaf on the wall
9816,9816,Tomato_Septoria_leaf_spot/f32b0e3d-b9dc-413b-bee5-3d63fcea4cf5___Matt.S_CG 1430.JPG,the front cover for the album the dark night
9817,9817,Tomato_Septoria_leaf_spot/f3a103ef-7626-4a60-9f36-c32077ccab24___Keller.St_CG 1974.JPG,an oak leaf on the surface
9818,9818,Tomato_Septoria_leaf_spot/f3d54943-501d-41ee-a07d-541dd03ff14c___Matt.S_CG 6802.JPG,an image of a leaf on the floor
9819,9819,Tomato_Septoria_leaf_spot/f3e6061a-4425-4975-98e1-bfac4dc21a0e___Keller.St_CG 1938.JPG,a leaf in the water
9820,9820,Tomato_Septoria_leaf_spot/f41bad8b-ee8f-4f11-91fb-cfd485121c67___JR_Sept.L.S 8476.JPG,the same leaf in an abstract art work
9821,9821,Tomato_Septoria_leaf_spot/f435fe48-700f-4595-940c-827f9fff5e92___Matt.S_CG 1409.JPG,the leaf that was found in a fire
